UserID,Date,Steps,CaloriesBurned,DistanceKm,SleepHours,HeartRate,FoodItem,CaloriesIntake,Protein_g,Fat_g,Carbs_g,WaterIntake_L,Mood,Recommendation
1337,2023-08-16,8013,2784,4.87,8.9,106,Veg Sandwich,1825,84.7,34.6,189.7,3.7,Tired,Take a break and do something relaxing.
1786,2023-06-02,2063,1277,1.79,5.9,110,Grilled Fish,1219,47.1,69.4,289.0,1.1,Happy,Try taking a short walk to stay active.
1555,2023-02-11,9041,3841,6.41,8.3,91,Fruit Smoothie,1883,35.1,73.3,232.5,1.9,Happy,Drink more water to stay hydrated.
1928,2023-10-18,8609,2140,5.48,8.7,60,Veg Sandwich,1357,85.2,72.8,146.3,0.9,Sad,Drink more water to stay hydrated.
1421,2023-03-20,3826,3397,3.15,4.9,82,Chicken Salad,1328,84.2,21.5,202.2,2.5,Energetic,Try taking a short walk to stay active.
1258,2023-02-28,3503,2917,2.58,7.5,72,Veg Sandwich,1879,76.9,51.2,208.2,3.1,Happy,Try taking a short walk to stay active.
1624,2023-04-27,8880,2810,7.71,6.5,102,Paneer Curry,2565,120.1,62.0,302.3,3.2,Happy,Great job! Keep maintaining your healthy routine.
1738,2023-09-06,10958,3889,8.94,4.1,90,Oatmeal,2479,127.3,65.3,274.2,3.8,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1064,2023-02-17,2576,3915,2.25,8.7,80,Paneer Curry,1280,59.9,68.0,146.3,1.0,Stressed,Try taking a short walk to stay active.
1162,2023-08-01,12164,2081,7.97,8.0,105,Fruit Smoothie,2513,139.0,75.0,398.5,1.0,Sad,Drink more water to stay hydrated.
1163,2023-09-16,10229,2843,6.34,7.3,102,Fruit Smoothie,1289,88.2,80.3,247.8,1.3,Relaxed,Drink more water to stay hydrated.
1677,2023-01-24,13590,3103,11.63,5.2,78,Chicken Salad,1321,80.6,54.3,112.6,0.5,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1038,2023-08-24,11116,2339,6.77,8.8,56,Fruit Smoothie,2247,144.8,30.8,220.9,3.7,Tired,Take a break and do something relaxing.
1664,2023-07-16,10060,1920,8.56,8.1,94,Chicken Salad,2843,53.1,66.0,197.3,2.7,Happy,Great job! Keep maintaining your healthy routine.
1319,2023-12-23,13630,2192,11.49,4.7,81,Chicken Salad,1805,108.9,68.7,388.4,1.3,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1359,2023-02-02,11864,3526,9.77,6.7,88,Dal & Rice,2918,126.7,28.6,398.7,0.9,Stressed,Drink more water to stay hydrated.
1268,2023-11-22,14713,1378,12.52,8.4,76,Egg Wrap,1295,130.8,38.7,230.0,3.9,Relaxed,Great job! Keep maintaining your healthy routine.
1323,2023-06-24,17457,1292,15.48,4.3,114,Oatmeal,1215,102.2,20.4,160.1,2.8,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1325,2023-02-22,1761,3204,1.37,8.5,98,Pasta,2654,132.2,89.7,116.3,3.8,Stressed,Try taking a short walk to stay active.
1586,2023-06-22,3094,1769,2.73,5.3,84,Egg Wrap,2330,120.1,57.0,303.9,0.7,Sad,Try taking a short walk to stay active.
1256,2023-07-30,12772,1765,10.27,8.4,66,Fruit Smoothie,2305,110.0,68.3,399.2,2.0,Sad,Take a break and do something relaxing.
1199,2023-11-09,13107,3673,9.8,4.1,75,Egg Wrap,2551,33.3,27.7,204.0,1.3,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1437,2023-08-01,14414,3250,10.74,4.6,75,Fruit Smoothie,1531,121.1,83.4,384.1,3.1,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1609,2023-07-17,17090,2237,13.09,4.1,84,Dal & Rice,2946,57.2,44.6,210.9,3.1,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1103,2023-10-23,15923,2203,13.96,5.0,90,Dal & Rice,2871,44.1,85.6,244.5,1.1,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1371,2023-01-03,13930,1617,10.44,5.9,95,Dal & Rice,2196,121.9,70.7,177.3,2.9,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1904,2023-02-18,5248,2546,3.54,6.9,73,Fried Rice,1893,110.1,88.7,126.6,2.3,Energetic,Great job! Keep maintaining your healthy routine.
1163,2023-01-14,15398,3519,9.51,5.4,110,Egg Wrap,1548,49.7,36.6,394.4,0.6,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1112,2023-07-25,15496,3351,9.64,8.2,80,Pasta,1336,36.0,71.9,168.3,1.7,Sad,Drink more water to stay hydrated.
1614,2023-07-13,16814,1430,14.33,5.5,71,Oatmeal,2248,111.8,74.7,297.8,3.6,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1548,2023-10-08,9197,3937,7.04,6.1,115,Grilled Fish,2453,112.2,62.5,134.6,2.9,Sad,Take a break and do something relaxing.
1105,2023-09-17,11207,2936,9.51,7.4,115,Veg Sandwich,2773,90.4,52.9,154.9,3.8,Sad,Take a break and do something relaxing.
1698,2023-09-04,8729,3170,6.59,5.9,63,Oatmeal,2710,91.9,55.3,205.4,2.2,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1363,2023-03-04,18604,3482,12.62,7.7,82,Fruit Smoothie,2454,62.1,78.9,221.0,0.7,Stressed,Drink more water to stay hydrated.
1020,2023-02-24,18995,2994,16.41,5.8,90,Veg Sandwich,2877,34.9,82.9,282.2,1.0,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1659,2023-09-15,19004,3106,14.11,5.7,89,Fried Rice,1850,120.3,20.3,294.7,1.2,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1997,2023-01-23,15449,2840,9.72,6.6,56,Fruit Smoothie,1401,143.2,43.7,185.0,1.2,Happy,Drink more water to stay hydrated.
1128,2023-04-18,3798,2581,3.25,6.5,69,Paneer Curry,1613,131.1,23.3,321.7,2.1,Relaxed,Try taking a short walk to stay active.
1482,2023-06-25,11431,2163,10.12,4.1,67,Grilled Fish,2187,137.2,48.3,312.5,3.7,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1698,2023-01-15,6063,2600,5.45,8.2,87,Pasta,2762,138.2,39.7,288.8,3.4,Tired,Take a break and do something relaxing.
1795,2023-11-03,8485,1765,6.53,8.4,86,Egg Wrap,1825,41.4,67.5,219.7,4.0,Happy,Great job! Keep maintaining your healthy routine.
1198,2023-06-01,4768,1238,4.01,8.5,113,Pasta,2184,65.5,41.3,235.5,0.8,Stressed,Try taking a short walk to stay active.
1746,2023-10-03,5880,2608,4.65,7.2,91,Fried Rice,1933,149.0,87.7,104.5,2.7,Relaxed,Great job! Keep maintaining your healthy routine.
1951,2023-11-08,13101,3499,9.74,8.9,102,Grilled Fish,2667,138.5,80.0,261.6,1.8,Stressed,Drink more water to stay hydrated.
1619,2023-02-07,9981,3994,8.97,8.5,55,Grilled Fish,2488,31.7,56.8,253.6,3.5,Stressed,Take a break and do something relaxing.
1520,2023-10-08,13333,2376,10.3,5.9,96,Chicken Salad,2950,128.6,82.4,354.6,0.6,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1960,2023-03-27,1197,2573,0.84,6.7,115,Fruit Smoothie,2094,124.1,28.9,147.2,3.2,Happy,Try taking a short walk to stay active.
1419,2023-11-20,6529,1818,4.68,7.2,89,Fruit Smoothie,2745,39.1,29.7,235.5,1.9,Energetic,Drink more water to stay hydrated.
1225,2023-03-21,8791,2840,7.52,7.2,69,Grilled Fish,2875,30.5,73.3,377.4,2.9,Happy,Great job! Keep maintaining your healthy routine.
1929,2023-11-16,2470,1236,1.73,8.0,106,Egg Wrap,2325,112.6,30.4,364.7,1.0,Sad,Try taking a short walk to stay active.
1208,2023-06-20,13035,2407,11.31,7.5,89,Fruit Smoothie,2890,43.9,59.7,249.1,3.3,Happy,Great job! Keep maintaining your healthy routine.
1244,2023-03-12,4143,1705,3.33,6.1,55,Paneer Curry,2539,147.2,47.9,146.0,0.8,Stressed,Try taking a short walk to stay active.
1287,2023-03-29,1823,2364,1.11,8.0,67,Oatmeal,2908,101.4,73.0,173.4,1.0,Relaxed,Try taking a short walk to stay active.
1065,2023-02-26,18115,2474,14.46,7.6,106,Grilled Fish,1795,125.8,34.8,216.3,2.0,Happy,Great job! Keep maintaining your healthy routine.
1867,2023-06-16,16650,2172,12.11,8.5,89,Oatmeal,2127,80.8,47.2,186.5,2.0,Stressed,Take a break and do something relaxing.
1152,2023-04-29,4027,3348,2.74,7.0,65,Dal & Rice,1843,47.4,27.9,142.7,3.2,Energetic,Try taking a short walk to stay active.
1490,2023-10-12,2527,3282,1.74,8.8,83,Egg Wrap,2759,114.2,82.9,315.1,3.2,Sad,Try taking a short walk to stay active.
1434,2023-08-24,17690,2016,13.86,8.5,64,Dal & Rice,2984,46.6,35.4,343.3,1.2,Relaxed,Drink more water to stay hydrated.
1702,2023-11-16,9345,3113,8.16,6.3,107,Oatmeal,2665,136.4,33.5,305.0,1.7,Stressed,Drink more water to stay hydrated.
1217,2023-10-30,5245,1381,3.26,8.5,57,Egg Wrap,2615,138.9,25.6,107.7,1.7,Stressed,Drink more water to stay hydrated.
1428,2023-01-20,16775,2473,11.62,4.3,76,Chicken Salad,2769,88.4,76.2,393.7,2.9,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1501,2023-01-07,11963,3682,7.51,4.6,113,Chicken Salad,1544,66.2,63.1,246.1,1.2,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1665,2023-07-29,17384,2078,12.6,5.3,71,Grilled Fish,2855,82.0,85.9,357.0,2.7,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1788,2023-08-26,18258,2493,16.22,4.6,92,Chicken Salad,2206,30.5,54.8,206.4,2.5,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1593,2023-12-16,6290,3952,5.22,7.7,117,Veg Sandwich,2426,107.6,21.9,359.5,0.6,Happy,Drink more water to stay hydrated.
1220,2023-04-24,9214,2099,8.08,5.9,85,Dal & Rice,2552,34.0,66.0,290.2,3.8,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1434,2023-11-05,17155,3367,14.79,6.8,105,Fried Rice,2255,126.8,57.8,319.0,2.0,Sad,Take a break and do something relaxing.
1279,2023-06-07,18852,1446,13.77,6.1,88,Veg Sandwich,1709,111.1,83.8,118.5,3.5,Happy,Great job! Keep maintaining your healthy routine.
1622,2023-11-18,14144,2453,11.17,6.9,70,Egg Wrap,2606,133.6,56.9,372.1,3.8,Stressed,Take a break and do something relaxing.
1091,2023-05-07,3335,3440,2.6,5.8,65,Grilled Fish,2529,42.9,58.2,250.7,1.1,Tired,Try taking a short walk to stay active.
1523,2023-07-22,12158,3022,7.87,7.5,103,Fried Rice,1360,71.5,66.4,167.9,1.0,Sad,Drink more water to stay hydrated.
1138,2023-08-12,1722,1677,1.32,7.5,116,Fried Rice,2380,112.4,53.4,151.9,0.6,Stressed,Try taking a short walk to stay active.
1666,2023-03-11,5342,3793,4.13,8.9,95,Dal & Rice,1614,82.5,24.6,386.3,0.6,Stressed,Drink more water to stay hydrated.
1022,2023-12-14,5525,3688,4.57,5.5,100,Paneer Curry,1587,42.7,26.8,268.8,2.2,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1416,2023-04-30,12956,3388,7.85,8.3,107,Chicken Salad,2725,86.7,90.0,341.4,0.8,Relaxed,Drink more water to stay hydrated.
1975,2023-06-02,18203,1467,13.54,5.2,64,Grilled Fish,2135,83.8,55.9,384.8,3.6,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1731,2023-01-23,5905,1912,5.14,7.3,101,Oatmeal,2559,37.4,37.1,330.5,3.6,Sad,Take a break and do something relaxing.
1347,2023-05-20,4185,3405,2.94,4.5,107,Dal & Rice,2881,60.3,90.0,214.6,0.6,Relaxed,Try taking a short walk to stay active.
1236,2023-04-22,9215,1634,6.95,7.0,67,Dal & Rice,1393,69.9,32.9,394.8,2.0,Happy,Great job! Keep maintaining your healthy routine.
1764,2023-05-18,17773,3847,13.59,9.0,108,Egg Wrap,2985,144.9,40.0,273.8,2.5,Stressed,Take a break and do something relaxing.
1933,2023-06-29,4154,3500,3.28,7.9,67,Veg Sandwich,2570,95.7,87.8,298.1,3.6,Energetic,Try taking a short walk to stay active.
1182,2023-04-29,3674,3438,2.77,6.6,93,Chicken Salad,1572,89.4,34.4,114.0,1.0,Happy,Try taking a short walk to stay active.
1507,2023-05-10,13363,1727,10.69,6.0,67,Grilled Fish,2730,110.4,23.9,220.0,1.6,Happy,Drink more water to stay hydrated.
1197,2023-07-07,9351,1805,7.89,4.6,101,Paneer Curry,2932,87.0,45.1,379.5,3.5,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1681,2023-03-22,1735,1475,1.39,5.5,59,Oatmeal,2152,99.7,80.3,392.1,3.5,Sad,Try taking a short walk to stay active.
1122,2023-07-20,9707,2989,7.21,6.3,61,Dal & Rice,2096,120.3,34.0,141.3,2.6,Stressed,Take a break and do something relaxing.
1924,2023-11-23,13417,2462,9.35,5.0,83,Grilled Fish,2719,125.1,51.7,190.2,3.3,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1545,2023-03-15,18814,1801,11.78,8.6,58,Pasta,1938,115.8,83.9,251.9,1.8,Happy,Drink more water to stay hydrated.
1380,2023-10-05,16046,3728,13.78,8.6,115,Fruit Smoothie,1572,147.8,32.0,217.2,1.1,Stressed,Drink more water to stay hydrated.
1824,2023-05-06,12811,3006,10.24,6.9,88,Oatmeal,2885,68.1,25.1,354.3,3.1,Stressed,Take a break and do something relaxing.
1514,2023-06-05,4508,1687,3.42,7.4,81,Fried Rice,2556,83.1,54.3,186.0,3.7,Sad,Try taking a short walk to stay active.
1005,2023-07-02,17400,3006,13.83,5.1,90,Chicken Salad,1432,141.3,84.0,294.2,2.8,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1303,2023-04-16,10813,2773,8.84,8.2,83,Oatmeal,1990,140.2,27.1,328.4,2.9,Energetic,Great job! Keep maintaining your healthy routine.
1613,2023-11-30,4910,1875,3.01,5.9,91,Grilled Fish,2640,58.4,37.8,362.1,2.9,Stressed,Try taking a short walk to stay active.
1191,2023-05-27,14142,2304,12.41,7.3,70,Chicken Salad,2070,45.5,71.8,144.3,3.8,Sad,Take a break and do something relaxing.
1375,2023-01-01,18869,2274,12.69,4.9,79,Fruit Smoothie,1866,130.6,36.1,302.4,3.6,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1524,2023-07-03,14760,1425,12.93,8.7,81,Oatmeal,1932,146.8,48.3,263.4,1.0,Happy,Drink more water to stay hydrated.
1035,2023-03-29,6435,2834,3.9,7.1,109,Egg Wrap,1494,123.1,32.8,232.0,2.4,Happy,Great job! Keep maintaining your healthy routine.
1974,2023-07-11,19285,2325,15.8,5.8,111,Dal & Rice,2832,142.0,46.5,151.8,3.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1069,2023-03-28,4536,1332,3.63,7.4,100,Veg Sandwich,1254,134.6,35.9,104.2,1.1,Tired,Try taking a short walk to stay active.
1288,2023-03-10,1295,3322,0.88,4.6,109,Pasta,2883,99.8,87.9,214.6,1.2,Stressed,Try taking a short walk to stay active.
1104,2023-12-06,14517,2173,9.4,7.4,96,Veg Sandwich,2409,57.3,57.9,281.7,2.1,Happy,Great job! Keep maintaining your healthy routine.
1715,2023-04-20,18207,2787,11.78,5.9,111,Oatmeal,1228,43.2,70.8,356.0,2.2,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1312,2023-12-26,12600,1927,8.24,4.5,94,Pasta,1368,75.6,30.1,200.2,2.0,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1054,2023-06-21,4849,2627,4.08,6.4,87,Veg Sandwich,2573,79.4,42.9,190.5,0.9,Sad,Try taking a short walk to stay active.
1106,2023-06-26,10609,1875,7.22,4.0,100,Veg Sandwich,1769,125.6,52.4,175.8,1.4,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1652,2023-04-09,5906,3169,3.59,8.0,109,Fried Rice,2576,114.2,49.1,163.6,1.7,Sad,Drink more water to stay hydrated.
1736,2023-02-05,9911,1495,7.44,4.4,101,Oatmeal,1568,113.4,59.0,339.2,3.7,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1306,2023-08-13,8159,1954,6.96,4.0,110,Grilled Fish,1343,101.2,44.4,300.8,0.6,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1859,2023-12-10,3097,2079,2.38,4.0,57,Oatmeal,2774,132.8,70.2,389.0,3.5,Energetic,Try taking a short walk to stay active.
1820,2023-10-20,6211,2157,3.8,8.1,74,Oatmeal,1789,43.0,85.4,357.9,3.1,Energetic,Great job! Keep maintaining your healthy routine.
1035,2023-09-10,4912,1494,2.98,6.6,108,Paneer Curry,1731,110.1,70.0,338.9,3.4,Happy,Try taking a short walk to stay active.
1132,2023-02-20,11188,3509,7.6,4.4,76,Dal & Rice,1208,60.6,21.4,290.0,2.7,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1886,2023-10-20,15536,1256,10.41,4.7,73,Dal & Rice,1810,113.9,70.7,200.6,1.3,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1024,2023-06-02,5271,3001,4.39,5.3,89,Grilled Fish,2699,123.1,50.0,168.3,1.0,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1848,2023-12-08,5512,3124,3.34,7.1,100,Dal & Rice,1373,139.5,58.5,340.2,1.3,Stressed,Drink more water to stay hydrated.
1036,2023-08-25,3850,2742,2.38,8.0,111,Grilled Fish,1365,69.8,74.7,385.7,3.0,Sad,Try taking a short walk to stay active.
1018,2023-09-18,6781,3166,5.87,7.6,63,Egg Wrap,2666,90.1,48.5,378.0,1.4,Stressed,Drink more water to stay hydrated.
1034,2023-05-16,8062,1843,7.01,7.7,106,Egg Wrap,2056,114.9,32.1,248.6,1.8,Relaxed,Drink more water to stay hydrated.
1362,2023-09-11,8213,2041,7.05,8.5,94,Grilled Fish,1217,106.1,39.5,285.3,2.6,Energetic,Great job! Keep maintaining your healthy routine.
1417,2023-11-05,10304,3756,7.07,4.9,105,Chicken Salad,2666,85.0,32.9,181.5,0.7,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1821,2023-04-15,5323,3419,3.61,7.9,56,Chicken Salad,2301,145.1,46.0,313.1,1.1,Sad,Drink more water to stay hydrated.
1429,2023-10-10,18270,1567,14.58,5.0,104,Pasta,1454,144.4,23.2,311.5,1.7,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1517,2023-11-13,15086,2568,12.9,5.4,101,Dal & Rice,1603,102.4,53.8,103.0,3.4,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1466,2023-11-17,7158,3213,5.55,6.3,83,Egg Wrap,2208,105.4,24.6,172.6,2.1,Happy,Great job! Keep maintaining your healthy routine.
1896,2023-03-25,12428,3659,7.57,5.9,65,Pasta,1382,137.9,61.4,166.9,2.0,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1198,2023-07-18,3363,3528,2.85,5.8,55,Oatmeal,1872,132.4,43.6,183.4,0.9,Stressed,Try taking a short walk to stay active.
1545,2023-02-14,3668,3853,2.78,5.1,59,Oatmeal,1382,97.6,30.8,126.0,1.2,Sad,Try taking a short walk to stay active.
1567,2023-07-08,5364,1330,3.93,6.4,60,Veg Sandwich,1579,55.8,83.0,279.7,1.8,Relaxed,Drink more water to stay hydrated.
1767,2023-02-19,7448,2936,4.49,4.5,94,Veg Sandwich,1761,136.4,69.5,213.4,3.7,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1210,2023-10-31,18523,2978,16.48,5.4,67,Egg Wrap,2319,75.9,40.5,264.3,1.3,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1608,2023-07-20,8725,2968,6.64,8.1,56,Grilled Fish,1214,59.8,51.9,168.4,2.5,Tired,Take a break and do something relaxing.
1793,2023-06-24,12168,3707,9.89,8.8,110,Fruit Smoothie,2268,89.2,36.1,349.7,0.9,Sad,Drink more water to stay hydrated.
1500,2023-05-22,2644,1591,1.59,8.1,70,Fruit Smoothie,2718,91.5,22.4,208.5,0.7,Sad,Try taking a short walk to stay active.
1240,2023-10-02,18539,1717,11.27,5.9,98,Fried Rice,2738,83.6,64.8,151.3,0.7,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1169,2023-07-09,12934,3062,8.11,8.0,91,Fruit Smoothie,1567,139.7,44.6,386.9,4.0,Stressed,Take a break and do something relaxing.
1858,2023-05-14,14057,1749,8.48,6.6,79,Fried Rice,2766,62.9,38.7,121.3,3.9,Sad,Take a break and do something relaxing.
1293,2023-04-11,3208,1897,2.49,5.6,59,Pasta,1978,111.2,34.3,272.7,0.8,Tired,Try taking a short walk to stay active.
1921,2023-12-12,6549,3832,4.14,7.2,79,Oatmeal,2242,133.1,63.5,127.6,3.7,Sad,Take a break and do something relaxing.
1738,2023-09-26,16611,3752,14.65,5.0,55,Egg Wrap,2239,54.1,85.3,396.5,4.0,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1314,2023-12-23,14459,1456,12.67,7.7,109,Fruit Smoothie,1485,111.6,49.9,295.4,2.2,Relaxed,Great job! Keep maintaining your healthy routine.
1126,2023-10-29,3497,3843,2.33,8.4,69,Pasta,1251,40.0,32.5,365.5,0.9,Happy,Try taking a short walk to stay active.
1467,2023-02-02,14632,2815,10.95,5.3,105,Veg Sandwich,2151,94.2,90.0,261.5,2.5,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1791,2023-04-26,5947,2953,4.36,7.8,71,Grilled Fish,1501,50.3,45.0,197.7,1.4,Stressed,Drink more water to stay hydrated.
1366,2023-04-07,1535,1787,1.1,6.1,63,Paneer Curry,1687,121.7,46.0,327.8,2.1,Stressed,Try taking a short walk to stay active.
1020,2023-02-10,11381,1503,8.39,6.4,89,Grilled Fish,1680,138.7,60.6,216.5,3.6,Stressed,Take a break and do something relaxing.
1315,2023-11-25,4632,2220,3.26,7.7,111,Chicken Salad,1557,54.4,64.5,104.4,4.0,Sad,Try taking a short walk to stay active.
1757,2023-07-26,16972,3813,11.55,8.5,83,Dal & Rice,1210,73.1,43.5,115.2,3.3,Relaxed,Great job! Keep maintaining your healthy routine.
1089,2023-01-29,11152,2061,7.46,5.4,80,Oatmeal,2196,121.3,82.4,241.0,3.2,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1403,2023-09-20,9378,3654,7.82,6.1,89,Chicken Salad,1449,84.0,64.7,338.5,2.3,Sad,Take a break and do something relaxing.
1517,2023-04-05,11213,2637,7.24,5.8,102,Grilled Fish,2775,84.0,85.1,285.4,1.5,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1450,2023-07-01,3646,2861,2.31,5.6,83,Fried Rice,2560,86.5,26.9,137.6,2.3,Tired,Try taking a short walk to stay active.
1777,2023-01-11,1732,2089,1.07,6.0,78,Grilled Fish,2636,48.9,66.9,303.8,3.4,Stressed,Try taking a short walk to stay active.
1907,2023-02-11,15541,2568,9.94,7.0,97,Fruit Smoothie,2023,43.8,47.4,140.1,3.9,Happy,Great job! Keep maintaining your healthy routine.
1608,2023-09-18,14392,1775,8.95,6.2,108,Dal & Rice,2234,97.8,81.4,289.7,2.3,Happy,Great job! Keep maintaining your healthy routine.
1149,2023-01-02,16393,2732,11.13,7.0,98,Egg Wrap,2822,120.1,33.5,184.5,2.6,Energetic,Great job! Keep maintaining your healthy routine.
1445,2023-02-12,13196,2334,9.82,6.2,61,Fried Rice,2861,69.5,33.4,113.5,2.3,Relaxed,Great job! Keep maintaining your healthy routine.
1956,2023-01-04,11281,3944,9.49,6.0,79,Fruit Smoothie,2794,132.6,66.1,376.4,0.6,Relaxed,Drink more water to stay hydrated.
1079,2023-12-03,3284,2067,2.47,6.8,57,Dal & Rice,2518,134.3,73.3,191.3,3.7,Energetic,Try taking a short walk to stay active.
1016,2023-04-05,19643,1611,14.83,7.8,105,Pasta,1221,72.0,65.1,385.3,0.7,Stressed,Drink more water to stay hydrated.
1137,2023-02-28,3759,1728,3.25,5.3,76,Chicken Salad,2545,147.3,76.5,367.6,3.8,Stressed,Try taking a short walk to stay active.
1651,2023-01-30,15663,1917,12.03,4.7,109,Grilled Fish,2000,147.3,57.4,240.6,3.8,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1850,2023-03-29,15843,2987,11.92,8.4,106,Egg Wrap,1680,147.9,37.1,155.1,2.2,Energetic,Great job! Keep maintaining your healthy routine.
1507,2023-11-26,10517,3116,9.19,7.3,55,Veg Sandwich,1918,109.6,38.5,139.3,1.8,Tired,Drink more water to stay hydrated.
1551,2023-08-08,9287,2578,8.31,5.6,55,Grilled Fish,1598,110.1,65.6,347.1,1.4,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1918,2023-05-08,15347,2026,13.25,8.0,73,Fruit Smoothie,2082,116.7,24.5,344.6,2.6,Sad,Take a break and do something relaxing.
1679,2023-06-20,7767,2497,5.14,6.8,72,Egg Wrap,2359,149.9,73.7,150.7,1.1,Tired,Drink more water to stay hydrated.
